benchmark_id,benchmark_family,granularity,semantic_label_mode,rollback_split_condition,method_id,compiler,compiler_id,opt_level,profile_condition,status,error_message,throughput_bytes_per_sec,compiled_instruction_count,binary_size_bytes
BM_SYN_M,Synthetic token-trie (medium),coarse,coarse,off,B3,clang,clang_Os,-Os,uniform,completed,,219618302.05292374,36,340752
BM_SYN_M,Synthetic token-trie (medium),coarse,coarse,off,B4,gcc,gcc_O2,-O2,uniform,completed,,227292428.69526607,42,340784
BM_SYN_M,Synthetic token-trie (medium),coarse,coarse,off,B4,gcc,gcc_O3,-O3,uniform,completed,,272127914.8651796,42,340712
BM_SYN_M,Synthetic token-trie (medium),coarse,coarse,off,B4,gcc,gcc_Os,-Os,uniform,completed,,224054096.86414927,37,340744
BM_SYN_M,Synthetic token-trie (medium),coarse,coarse,off,B4,clang,clang_O2,-O2,uniform,completed,,4215784313725.49,36,340792
BM_SYN_M,Synthetic token-trie (medium),coarse,coarse,off,B4,clang,clang_O3,-O3,uniform,completed,,3839375000000.0,36,340792
BM_SYN_M,Synthetic token-trie (medium),coarse,coarse,off,B4,clang,clang_Os,-Os,uniform,completed,,229926542.85142922,36,340784
BM_SYN_M,Synthetic token-trie (medium),coarse,coarse,off,B5_TREE,gcc,gcc_O2,-O2,uniform,completed,,225944320.20714936,47,340784
BM_SYN_M,Synthetic token-trie (medium),coarse,coarse,off,B5_TREE,gcc,gcc_O3,-O3,uniform,completed,,252261797.07125,47,340712
BM_SYN_M,Synthetic token-trie (medium),coarse,coarse,off,B5_TREE,gcc,gcc_Os,-Os,uniform,completed,,205373398.36354637,38,340744
BM_SYN_M,Synthetic token-trie (medium),coarse,coarse,off,B5_TREE,clang,clang_O2,-O2,uniform,completed,,3981574074074.074,37,340792
BM_SYN_M,Synthetic token-trie (medium),coarse,coarse,off,B5_TREE,clang,clang_O3,-O3,uniform,completed,,4300100000000.0,37,340792
BM_SYN_M,Synthetic token-trie (medium),coarse,coarse,off,B5_TREE,clang,clang_Os,-Os,uniform,completed,,219841962.86699972,37,340784
BM_SYN_M,Synthetic token-trie (medium),coarse,coarse,off,B5_DAG,gcc,gcc_O2,-O2,uniform,completed,,195537483.66390526,4,345304
BM_SYN_M,Synthetic token-trie (medium),coarse,coarse,off,B5_DAG,gcc,gcc_O3,-O3,uniform,completed,,213752410.8722884,4,341136
BM_SYN_M,Synthetic token-trie (medium),coarse,coarse,off,B5_DAG,gcc,gcc_Os,-Os,uniform,completed,,170917919.17439818,1,341168
BM_SYN_M,Synthetic token-trie (medium),coarse,coarse,off,B5_DAG,clang,clang_O2,-O2,uniform,completed,,4574574468085.106,3,341216
BM_SYN_M,Synthetic token-trie (medium),coarse,coarse,off,B5_DAG,clang,clang_O3,-O3,uniform,completed,,5000116279069.768,3,341216
BM_SYN_M,Synthetic token-trie (medium),coarse,coarse,off,B5_DAG,clang,clang_Os,-Os,uniform,completed,,201595662.88738284,1,341208
BM_SYN_M,Synthetic token-trie (medium),coarse,coarse,on,B1,gcc,gcc_O2,-O2,same_A,completed,,243003635.9279867,5,344920
BM_SYN_M,Synthetic token-trie (medium),coarse,coarse,on,B1,gcc,gcc_O3,-O3,same_A,completed,,250084037.9141848,5,344848
BM_SYN_M,Synthetic token-trie (medium),coarse,coarse,on,B1,gcc,gcc_Os,-Os,same_A,completed,,214026044.87076113,4,344880
BM_SYN_M,Synthetic token-trie (medium),coarse,coarse,on,B1,clang,clang_O2,-O2,same_A,completed,,4300100000000.0,4,340752
BM_SYN_M,Synthetic token-trie (medium),coarse,coarse,on,B1,clang,clang_O3,-O3,same_A,completed,,4479270833333.333,4,340752
BM_SYN_M,Synthetic token-trie (medium),coarse,coarse,on,B1,clang,clang_Os,-Os,same_A,completed,,255890095.97440684,4,336648
BM_SYN_M,Synthetic token-trie (medium),coarse,coarse,on,B2,gcc,gcc_O2,-O2,same_A,completed,,223059916.6501537,5,344920
BM_SYN_M,Synthetic token-trie (medium),coarse,coarse,on,B2,gcc,gcc_O3,-O3,same_A,completed,,247095829.5790964,5,344848
BM_SYN_M,Synthetic token-trie (medium),coarse,coarse,on,B2,gcc,gcc_Os,-Os,same_A,completed,,195800495.7735397,4,344880
BM_SYN_M,Synthetic token-trie (medium),coarse,coarse,on,B2,clang,clang_O2,-O2,same_A,completed,,4674021739130.435,4,340752
BM_SYN_M,Synthetic token-trie (medium),coarse,coarse,on,B2,clang,clang_O3,-O3,same_A,completed,,4056698113207.5474,4,340752
BM_SYN_M,Synthetic token-trie (medium),coarse,coarse,on,B2,clang,clang_Os,-Os,same_A,completed,,271717632.54772955,4,336648
BM_SYN_M,Synthetic token-trie (medium),coarse,coarse,on,B3,gcc,gcc_O2,-O2,same_A,completed,,218901891.47198424,41,340784
BM_SYN_M,Synthetic token-trie (medium),coarse,coarse,on,B3,gcc,gcc_O3,-O3,same_A,completed,,251676241.84704995,41,340712
BM_SYN_M,Synthetic token-trie (medium),coarse,coarse,on,B3,gcc,gcc_Os,-Os,same_A,completed,,211830716.7100992,37,340744
BM_SYN_M,Synthetic token-trie (medium),coarse,coarse,on,B3,clang,clang_O2,-O2,same_A,completed,,4777888888888.889,36,340752
BM_SYN_M,Synthetic token-trie (medium),coarse,coarse,on,B3,clang,clang_O3,-O3,same_A,completed,,4215784313725.49,36,340752
BM_SYN_M,Synthetic token-trie (medium),coarse,coarse,on,B3,clang,clang_Os,-Os,same_A,completed,,223019426.09619278,36,340752
BM_SYN_M,Synthetic token-trie (medium),coarse,coarse,on,B4,gcc,gcc_O2,-O2,same_A,completed,,222236118.83464158,42,340784
BM_SYN_M,Synthetic token-trie (medium),coarse,coarse,on,B4,gcc,gcc_O3,-O3,same_A,completed,,260639606.84338832,42,340712
BM_SYN_M,Synthetic token-trie (medium),coarse,coarse,on,B4,gcc,gcc_Os,-Os,same_A,completed,,215370915.18489912,37,340744
BM_SYN_M,Synthetic token-trie (medium),coarse,coarse,on,B4,clang,clang_O2,-O2,same_A,completed,,3772017543859.649,36,340792
BM_SYN_M,Synthetic token-trie (medium),coarse,coarse,on,B4,clang,clang_O3,-O3,same_A,completed,,5000116279069.768,36,340792
BM_SYN_M,Synthetic token-trie (medium),coarse,coarse,on,B4,clang,clang_Os,-Os,same_A,completed,,233585309.88988066,36,340784
BM_SYN_M,Synthetic token-trie (medium),coarse,coarse,on,B5_TREE,gcc,gcc_O2,-O2,same_A,completed,,229502439.60757065,47,340784
BM_SYN_M,Synthetic token-trie (medium),coarse,coarse,on,B5_TREE,gcc,gcc_O3,-O3,same_A,completed,,255976617.37743172,47,340712
BM_SYN_M,Synthetic token-trie (medium),coarse,coarse,on,B5_TREE,gcc,gcc_Os,-Os,same_A,completed,,213378204.56837076,38,340744
BM_SYN_M,Synthetic token-trie (medium),coarse,coarse,on,B5_TREE,clang,clang_O2,-O2,same_A,completed,,4674021739130.435,37,340792
BM_SYN_M,Synthetic token-trie (medium),coarse,coarse,on,B5_TREE,clang,clang_O3,-O3,same_A,completed,,3772017543859.649,37,340792
BM_SYN_M,Synthetic token-trie (medium),coarse,coarse,on,B5_TREE,clang,clang_Os,-Os,same_A,completed,,223976840.29155898,37,340784
BM_SYN_M,Synthetic token-trie (medium),coarse,coarse,on,B5_DAG,gcc,gcc_O2,-O2,same_A,completed,,197499076.82810998,4,345304
BM_SYN_M,Synthetic token-trie (medium),coarse,coarse,on,B5_DAG,gcc,gcc_O3,-O3,same_A,completed,,220611623.80744234,4,341136
BM_SYN_M,Synthetic token-trie (medium),coarse,coarse,on,B5_DAG,gcc,gcc_Os,-Os,same_A,completed,,171522912.53492206,1,341168
BM_SYN_M,Synthetic token-trie (medium),coarse,coarse,on,B5_DAG,clang,clang_O2,-O2,same_A,completed,,4674021739130.435,3,341216
BM_SYN_M,Synthetic token-trie (medium),coarse,coarse,on,B5_DAG,clang,clang_O3,-O3,same_A,completed,,4777888888888.889,3,341216
BM_SYN_M,Synthetic token-trie (medium),coarse,coarse,on,B5_DAG,clang,clang_Os,-Os,same_A,completed,,199215756.76599735,1,341208
BM_SYN_M,Synthetic token-trie (medium),coarse,coarse,on,B1,gcc,gcc_O2,-O2,same_B,completed,,239967767.3894822,5,344920
BM_SYN_M,Synthetic token-trie (medium),coarse,coarse,on,B1,gcc,gcc_O3,-O3,same_B,completed,,269186660.85745907,5,344848
BM_SYN_M,Synthetic token-trie (medium),coarse,coarse,on,B1,gcc,gcc_Os,-Os,same_B,completed,,227500748.60832918,4,344880
BM_SYN_M,Synthetic token-trie (medium),coarse,coarse,on,B1,clang,clang_O2,-O2,same_B,completed,,4886545454545.455,4,340752
BM_SYN_M,Synthetic token-trie (medium),coarse,coarse,on,B1,clang,clang_O3,-O3,same_B,completed,,4886545454545.455,4,340752
BM_SYN_M,Synthetic token-trie (medium),coarse,coarse,on,B1,clang,clang_Os,-Os,same_B,completed,,281883805.2635581,4,336648
BM_SYN_M,Synthetic token-trie (medium),coarse,coarse,on,B2,gcc,gcc_O2,-O2,same_B,completed,,238963359.9443403,5,344920
BM_SYN_M,Synthetic token-trie (medium),coarse,coarse,on,B2,gcc,gcc_O3,-O3,same_B,completed,,267222136.60384488,5,344848
BM_SYN_M,Synthetic token-trie (medium),coarse,coarse,on,B2,gcc,gcc_Os,-Os,same_B,completed,,215313098.66080236,4,344880
BM_SYN_M,Synthetic token-trie (medium),coarse,coarse,on,B2,clang,clang_O2,-O2,same_B,completed,,4056754716981.1323,4,340752
BM_SYN_M,Synthetic token-trie (medium),coarse,coarse,on,B2,clang,clang_O3,-O3,same_B,completed,,4674086956521.739,4,340752
BM_SYN_M,Synthetic token-trie (medium),coarse,coarse,on,B2,clang,clang_Os,-Os,same_B,completed,,274637236.8689965,4,336648
BM_SYN_M,Synthetic token-trie (medium),coarse,coarse,on,B3,gcc,gcc_O2,-O2,same_B,completed,,221163192.81935546,41,340784
BM_SYN_M,Synthetic token-trie (medium),coarse,coarse,on,B3,gcc,gcc_O3,-O3,same_B,completed,,257054385.9019882,41,340712
BM_SYN_M,Synthetic token-trie (medium),coarse,coarse,on,B3,gcc,gcc_Os,-Os,same_B,completed,,213693358.45876172,37,340744
BM_SYN_M,Synthetic token-trie (medium),coarse,coarse,on,B3,clang,clang_O2,-O2,same_B,completed,,4777955555555.556,36,340752
BM_SYN_M,Synthetic token-trie (medium),coarse,coarse,on,B3,clang,clang_O3,-O3,same_B,completed,,4674086956521.739,36,340752
BM_SYN_M,Synthetic token-trie (medium),coarse,coarse,on,B3,clang,clang_Os,-Os,same_B,completed,,219353166.882781,36,340752
BM_SYN_M,Synthetic token-trie (medium),coarse,coarse,on,B4,gcc,gcc_O2,-O2,same_B,completed,,228483257.05110288,42,340784
BM_SYN_M,Synthetic token-trie (medium),coarse,coarse,on,B4,gcc,gcc_O3,-O3,same_B,completed,,266933838.8747978,42,340712
BM_SYN_M,Synthetic token-trie (medium),coarse,coarse,on,B4,gcc,gcc_Os,-Os,same_B,completed,,216816466.144108,37,340744
BM_SYN_M,Synthetic token-trie (medium),coarse,coarse,on,B4,clang,clang_O2,-O2,same_B,completed,,4886545454545.455,36,340792
BM_SYN_M,Synthetic token-trie (medium),coarse,coarse,on,B4,clang,clang_O3,-O3,same_B,completed,,4886545454545.455,36,340792
BM_SYN_M,Synthetic token-trie (medium),coarse,coarse,on,B4,clang,clang_Os,-Os,same_B,completed,,229965656.17456204,36,340784
BM_SYN_M,Synthetic token-trie (medium),coarse,coarse,on,B5_TREE,gcc,gcc_O2,-O2,same_B,completed,,223407217.75886217,47,340784
BM_SYN_M,Synthetic token-trie (medium),coarse,coarse,on,B5_TREE,gcc,gcc_O3,-O3,same_B,completed,,249765635.61827475,47,340712
BM_SYN_M,Synthetic token-trie (medium),coarse,coarse,on,B5_TREE,gcc,gcc_Os,-Os,same_B,completed,,210356800.7779977,38,340744
BM_SYN_M,Synthetic token-trie (medium),coarse,coarse,on,B5_TREE,clang,clang_O2,-O2,same_B,completed,,4574638297872.341,37,340792
BM_SYN_M,Synthetic token-trie (medium),coarse,coarse,on,B5_TREE,clang,clang_O3,-O3,same_B,completed,,4886545454545.455,37,340792
BM_SYN_M,Synthetic token-trie (medium),coarse,coarse,on,B5_TREE,clang,clang_Os,-Os,same_B,completed,,228226902.17391306,37,340784
BM_SYN_M,Synthetic token-trie (medium),coarse,coarse,on,B5_DAG,gcc,gcc_O2,-O2,same_B,completed,,196668108.8458024,4,345304
BM_SYN_M,Synthetic token-trie (medium),coarse,coarse,on,B5_DAG,gcc,gcc_O3,-O3,same_B,completed,,213390288.22496653,4,341136
BM_SYN_M,Synthetic token-trie (medium),coarse,coarse,on,B5_DAG,gcc,gcc_Os,-Os,same_B,completed,,164570700.76954988,1,341168
BM_SYN_M,Synthetic token-trie (medium),coarse,coarse,on,B5_DAG,clang,clang_O2,-O2,same_B,completed,,4387918367346.9385,3,341216
BM_SYN_M,Synthetic token-trie (medium),coarse,coarse,on,B5_DAG,clang,clang_O3,-O3,same_B,completed,,4300160000000.0,3,341216
BM_SYN_M,Synthetic token-trie (medium),coarse,coarse,on,B5_DAG,clang,clang_Os,-Os,same_B,completed,,201571637.76955688,1,341208
BM_SYN_M,Synthetic token-trie (medium),coarse,coarse,on,B1,gcc,gcc_O2,-O2,A_to_B,completed,,240455663.30302215,5,344920
BM_SYN_M,Synthetic token-trie (medium),coarse,coarse,on,B1,gcc,gcc_O3,-O3,A_to_B,completed,,270921615.8424026,5,344848
BM_SYN_M,Synthetic token-trie (medium),coarse,coarse,on,B1,gcc,gcc_Os,-Os,A_to_B,completed,,228747489.1907534,4,344880
BM_SYN_M,Synthetic token-trie (medium),coarse,coarse,on,B1,clang,clang_O2,-O2,A_to_B,completed,,4387918367346.9385,4,340752
BM_SYN_M,Synthetic token-trie (medium),coarse,coarse,on,B1,clang,clang_O3,-O3,A_to_B,completed,,4134769230769.2305,4,340752
BM_SYN_M,Synthetic token-trie (medium),coarse,coarse,on,B1,clang,clang_Os,-Os,A_to_B,completed,,281739750.29614335,4,336648
BM_SYN_M,Synthetic token-trie (medium),coarse,coarse,on,B2,gcc,gcc_O2,-O2,A_to_B,completed,,243132882.44227505,5,344920
BM_SYN_M,Synthetic token-trie (medium),coarse,coarse,on,B2,gcc,gcc_O3,-O3,A_to_B,completed,,252256141.91519815,5,344848
BM_SYN_M,Synthetic token-trie (medium),coarse,coarse,on,B2,gcc,gcc_Os,-Os,A_to_B,completed,,212295081.15788344,4,344880
BM_SYN_M,Synthetic token-trie (medium),coarse,coarse,on,B2,clang,clang_O2,-O2,A_to_B,completed,,4674086956521.739,4,340752
BM_SYN_M,Synthetic token-trie (medium),coarse,coarse,on,B2,clang,clang_O3,-O3,A_to_B,completed,,4056754716981.1323,4,340752
BM_SYN_M,Synthetic token-trie (medium),coarse,coarse,on,B2,clang,clang_Os,-Os,A_to_B,completed,,271112237.55105233,4,336648
BM_SYN_M,Synthetic token-trie (medium),coarse,coarse,on,B3,gcc,gcc_O2,-O2,A_to_B,completed,,214909786.22769395,41,340784
BM_SYN_M,Synthetic token-trie (medium),coarse,coarse,on,B3,gcc,gcc_O3,-O3,A_to_B,completed,,247664267.29237002,41,340712
BM_SYN_M,Synthetic token-trie (medium),coarse,coarse,on,B3,gcc,gcc_Os,-Os,A_to_B,completed,,212055968.85753426,37,340744
BM_SYN_M,Synthetic token-trie (medium),coarse,coarse,on,B3,clang,clang_O2,-O2,A_to_B,completed,,4387918367346.9385,36,340752
BM_SYN_M,Synthetic token-trie (medium),coarse,coarse,on,B3,clang,clang_O3,-O3,A_to_B,completed,,4215843137254.902,36,340752
BM_SYN_M,Synthetic token-trie (medium),coarse,coarse,on,B3,clang,clang_Os,-Os,A_to_B,completed,,203233081.71178272,36,340752
BM_SYN_M,Synthetic token-trie (medium),coarse,coarse,on,B4,gcc,gcc_O2,-O2,A_to_B,completed,,211639128.35484755,42,340784
BM_SYN_M,Synthetic token-trie (medium),coarse,coarse,on,B4,gcc,gcc_O3,-O3,A_to_B,completed,,237377768.79823974,42,340712
BM_SYN_M,Synthetic token-trie (medium),coarse,coarse,on,B4,gcc,gcc_Os,-Os,A_to_B,completed,,203241726.7152727,37,340744
BM_SYN_M,Synthetic token-trie (medium),coarse,coarse,on,B4,clang,clang_O2,-O2,A_to_B,completed,,4387918367346.9385,36,340792
BM_SYN_M,Synthetic token-trie (medium),coarse,coarse,on,B4,clang,clang_O3,-O3,A_to_B,completed,,4300160000000.0,36,340792
BM_SYN_M,Synthetic token-trie (medium),coarse,coarse,on,B4,clang,clang_Os,-Os,A_to_B,completed,,229588230.14349267,36,340784
BM_SYN_M,Synthetic token-trie (medium),coarse,coarse,on,B5_TREE,gcc,gcc_O2,-O2,A_to_B,completed,,226986772.96994278,47,340784
BM_SYN_M,Synthetic token-trie (medium),coarse,coarse,on,B5_TREE,gcc,gcc_O3,-O3,A_to_B,completed,,246810239.83323136,47,340712
BM_SYN_M,Synthetic token-trie (medium),coarse,coarse,on,B5_TREE,gcc,gcc_Os,-Os,A_to_B,completed,,205474595.20621717,38,340744
BM_SYN_M,Synthetic token-trie (medium),coarse,coarse,on,B5_TREE,clang,clang_O2,-O2,A_to_B,completed,,4574638297872.341,37,340792
BM_SYN_M,Synthetic token-trie (medium),coarse,coarse,on,B5_TREE,clang,clang_O3,-O3,A_to_B,completed,,4134769230769.2305,37,340792
BM_SYN_M,Synthetic token-trie (medium),coarse,coarse,on,B5_TREE,clang,clang_Os,-Os,A_to_B,completed,,223952436.35560656,37,340784
BM_SYN_M,Synthetic token-trie (medium),coarse,coarse,on,B5_DAG,gcc,gcc_O2,-O2,A_to_B,completed,,200935483.41876668,4,345304
BM_SYN_M,Synthetic token-trie (medium),coarse,coarse,on,B5_DAG,gcc,gcc_O3,-O3,A_to_B,completed,,215446865.2645439,4,341136
BM_SYN_M,Synthetic token-trie (medium),coarse,coarse,on,B5_DAG,gcc,gcc_Os,-Os,A_to_B,completed,,165276601.24006647,1,341168
BM_SYN_M,Synthetic token-trie (medium),coarse,coarse,on,B5_DAG,clang,clang_O2,-O2,A_to_B,completed,,4886545454545.455,3,341216
BM_SYN_M,Synthetic token-trie (medium),coarse,coarse,on,B5_DAG,clang,clang_O3,-O3,A_to_B,completed,,4777955555555.556,3,341216
BM_SYN_M,Synthetic token-trie (medium),coarse,coarse,on,B5_DAG,clang,clang_Os,-Os,A_to_B,completed,,202867400.42175978,1,341208
BM_SYN_M,Synthetic token-trie (medium),coarse,coarse,on,B1,gcc,gcc_O2,-O2,B_to_A,completed,,249382358.05834252,5,344920
BM_SYN_M,Synthetic token-trie (medium),coarse,coarse,on,B1,gcc,gcc_O3,-O3,B_to_A,completed,,276999049.2067705,5,344848
BM_SYN_M,Synthetic token-trie (medium),coarse,coarse,on,B1,gcc,gcc_Os,-Os,B_to_A,completed,,232513750.43527725,4,344880
BM_SYN_M,Synthetic token-trie (medium),coarse,coarse,on,B1,clang,clang_O2,-O2,B_to_A,completed,,4674021739130.435,4,340752
BM_SYN_M,Synthetic token-trie (medium),coarse,coarse,on,B1,clang,clang_O3,-O3,B_to_A,completed,,5119166666666.667,4,340752
BM_SYN_M,Synthetic token-trie (medium),coarse,coarse,on,B1,clang,clang_Os,-Os,B_to_A,completed,,286008649.23251694,4,336648
BM_SYN_M,Synthetic token-trie (medium),coarse,coarse,on,B2,gcc,gcc_O2,-O2,B_to_A,completed,,244856705.21646538,5,344920
BM_SYN_M,Synthetic token-trie (medium),coarse,coarse,on,B2,gcc,gcc_O3,-O3,B_to_A,completed,,269704260.47557163,5,344848
BM_SYN_M,Synthetic token-trie (medium),coarse,coarse,on,B2,gcc,gcc_Os,-Os,B_to_A,completed,,215341578.88780162,4,344880
BM_SYN_M,Synthetic token-trie (medium),coarse,coarse,on,B2,clang,clang_O2,-O2,B_to_A,completed,,4300100000000.0,4,340752
BM_SYN_M,Synthetic token-trie (medium),coarse,coarse,on,B2,clang,clang_O3,-O3,B_to_A,completed,,4574574468085.106,4,340752
BM_SYN_M,Synthetic token-trie (medium),coarse,coarse,on,B2,clang,clang_Os,-Os,B_to_A,completed,,271209338.4664289,4,336648
BM_SYN_M,Synthetic token-trie (medium),coarse,coarse,on,B3,gcc,gcc_O2,-O2,B_to_A,completed,,217833127.49425796,41,340784
BM_SYN_M,Synthetic token-trie (medium),coarse,coarse,on,B3,gcc,gcc_O3,-O3,B_to_A,completed,,252745457.15300032,41,340712
BM_SYN_M,Synthetic token-trie (medium),coarse,coarse,on,B3,gcc,gcc_Os,-Os,B_to_A,completed,,212340341.06003758,37,340744
BM_SYN_M,Synthetic token-trie (medium),coarse,coarse,on,B3,clang,clang_O2,-O2,B_to_A,completed,,4056698113207.5474,36,340752
BM_SYN_M,Synthetic token-trie (medium),coarse,coarse,on,B3,clang,clang_O3,-O3,B_to_A,completed,,4215784313725.49,36,340752
BM_SYN_M,Synthetic token-trie (medium),coarse,coarse,on,B3,clang,clang_Os,-Os,B_to_A,completed,,223906632.0643503,36,340752
BM_SYN_M,Synthetic token-trie (medium),coarse,coarse,on,B4,gcc,gcc_O2,-O2,B_to_A,completed,,233635313.53673258,42,340784
BM_SYN_M,Synthetic token-trie (medium),coarse,coarse,on,B4,gcc,gcc_O3,-O3,B_to_A,completed,,261968323.28332496,42,340712
BM_SYN_M,Synthetic token-trie (medium),coarse,coarse,on,B4,gcc,gcc_Os,-Os,B_to_A,completed,,220848882.2738483,37,340744
BM_SYN_M,Synthetic token-trie (medium),coarse,coarse,on,B4,clang,clang_O2,-O2,B_to_A,completed,,4134711538461.538,36,340792
BM_SYN_M,Synthetic token-trie (medium),coarse,coarse,on,B4,clang,clang_O3,-O3,B_to_A,completed,,4886477272727.273,36,340792
BM_SYN_M,Synthetic token-trie (medium),coarse,coarse,on,B4,clang,clang_Os,-Os,B_to_A,completed,,232033472.4782325,36,340784
BM_SYN_M,Synthetic token-trie (medium),coarse,coarse,on,B5_TREE,gcc,gcc_O2,-O2,B_to_A,completed,,226298660.97459832,47,340784
BM_SYN_M,Synthetic token-trie (medium),coarse,coarse,on,B5_TREE,gcc,gcc_O3,-O3,B_to_A,completed,,260444805.15547588,47,340712
BM_SYN_M,Synthetic token-trie (medium),coarse,coarse,on,B5_TREE,gcc,gcc_Os,-Os,B_to_A,completed,,210139431.60071698,38,340744
BM_SYN_M,Synthetic token-trie (medium),coarse,coarse,on,B5_TREE,clang,clang_O2,-O2,B_to_A,completed,,3706982758620.6895,37,340792
BM_SYN_M,Synthetic token-trie (medium),coarse,coarse,on,B5_TREE,clang,clang_O3,-O3,B_to_A,completed,,4674021739130.435,37,340792
BM_SYN_M,Synthetic token-trie (medium),coarse,coarse,on,B5_TREE,clang,clang_Os,-Os,B_to_A,completed,,228775452.0072185,37,340784
BM_SYN_M,Synthetic token-trie (medium),coarse,coarse,on,B5_DAG,gcc,gcc_O2,-O2,B_to_A,completed,,198293425.01962137,4,345304
BM_SYN_M,Synthetic token-trie (medium),coarse,coarse,on,B5_DAG,gcc,gcc_O3,-O3,B_to_A,completed,,217614194.1883179,4,341136
BM_SYN_M,Synthetic token-trie (medium),coarse,coarse,on,B5_DAG,gcc,gcc_Os,-Os,B_to_A,completed,,173062589.24589932,1,341168
BM_SYN_M,Synthetic token-trie (medium),coarse,coarse,on,B5_DAG,clang,clang_O2,-O2,B_to_A,completed,,4215784313725.49,3,341216
BM_SYN_M,Synthetic token-trie (medium),coarse,coarse,on,B5_DAG,clang,clang_O3,-O3,B_to_A,completed,,5000116279069.768,3,341216
BM_SYN_M,Synthetic token-trie (medium),coarse,coarse,on,B5_DAG,clang,clang_Os,-Os,B_to_A,completed,,199858336.26916853,1,341208
BM_SYN_M,Synthetic token-trie (medium),coarse,coarse,on,B1,gcc,gcc_O2,-O2,uniform,completed,,248330736.50873584,5,344920
BM_SYN_M,Synthetic token-trie (medium),coarse,coarse,on,B1,gcc,gcc_O3,-O3,uniform,completed,,273850554.94842815,5,344848
BM_SYN_M,Synthetic token-trie (medium),coarse,coarse,on,B1,gcc,gcc_Os,-Os,uniform,completed,,232329333.75980082,4,344880
BM_SYN_M,Synthetic token-trie (medium),coarse,coarse,on,B1,clang,clang_O2,-O2,uniform,completed,,4777888888888.889,4,340752
BM_SYN_M,Synthetic token-trie (medium),coarse,coarse,on,B1,clang,clang_O3,-O3,uniform,completed,,5119166666666.667,4,340752
BM_SYN_M,Synthetic token-trie (medium),coarse,coarse,on,B1,clang,clang_Os,-Os,uniform,completed,,283224042.1322191,4,336648
BM_SYN_M,Synthetic token-trie (medium),coarse,coarse,on,B2,gcc,gcc_O2,-O2,uniform,completed,,246196072.86318228,5,344920
BM_SYN_M,Synthetic token-trie (medium),coarse,coarse,on,B2,gcc,gcc_O3,-O3,uniform,completed,,256959250.7959576,5,344848
BM_SYN_M,Synthetic token-trie (medium),coarse,coarse,on,B2,gcc,gcc_Os,-Os,uniform,completed,,214767681.71170858,4,344880
BM_SYN_M,Synthetic token-trie (medium),coarse,coarse,on,B2,clang,clang_O2,-O2,uniform,completed,,3772017543859.649,4,340752
BM_SYN_M,Synthetic token-trie (medium),coarse,coarse,on,B2,clang,clang_O3,-O3,uniform,completed,,4479270833333.333,4,340752
BM_SYN_M,Synthetic token-trie (medium),coarse,coarse,on,B2,clang,clang_Os,-Os,uniform,completed,,270791246.215308,4,336648
BM_SYN_M,Synthetic token-trie (medium),coarse,coarse,on,B3,gcc,gcc_O2,-O2,uniform,completed,,208454120.79974714,41,340784
BM_SYN_M,Synthetic token-trie (medium),coarse,coarse,on,B3,gcc,gcc_O3,-O3,uniform,completed,,241082401.16972706,41,340712
BM_SYN_M,Synthetic token-trie (medium),coarse,coarse,on,B3,gcc,gcc_Os,-Os,uniform,completed,,213997499.77107778,37,340744
BM_SYN_M,Synthetic token-trie (medium),coarse,coarse,on,B3,clang,clang_O2,-O2,uniform,completed,,3644152542372.8813,36,340752
BM_SYN_M,Synthetic token-trie (medium),coarse,coarse,on,B3,clang,clang_O3,-O3,uniform,completed,,3839375000000.0,36,340752
BM_SYN_M,Synthetic token-trie (medium),coarse,coarse,on,B3,clang,clang_Os,-Os,uniform,completed,,218378954.85247067,36,340752
BM_SYN_M,Synthetic token-trie (medium),coarse,coarse,on,B4,gcc,gcc_O2,-O2,uniform,completed,,229397147.64617327,42,340784
BM_SYN_M,Synthetic token-trie (medium),coarse,coarse,on,B4,gcc,gcc_O3,-O3,uniform,completed,,267935029.13569906,42,340712
BM_SYN_M,Synthetic token-trie (medium),coarse,coarse,on,B4,gcc,gcc_Os,-Os,uniform,completed,,224446569.38787013,37,340744
BM_SYN_M,Synthetic token-trie (medium),coarse,coarse,on,B4,clang,clang_O2,-O2,uniform,completed,,4056698113207.5474,36,340792
BM_SYN_M,Synthetic token-trie (medium),coarse,coarse,on,B4,clang,clang_O3,-O3,uniform,completed,,4886477272727.273,36,340792
BM_SYN_M,Synthetic token-trie (medium),coarse,coarse,on,B4,clang,clang_Os,-Os,uniform,completed,,238135321.95700592,36,340784
BM_SYN_M,Synthetic token-trie (medium),coarse,coarse,on,B5_TREE,gcc,gcc_O2,-O2,uniform,completed,,228545886.6948994,47,340784
BM_SYN_M,Synthetic token-trie (medium),coarse,coarse,on,B5_TREE,gcc,gcc_O3,-O3,uniform,completed,,255611735.99131656,47,340712
BM_SYN_M,Synthetic token-trie (medium),coarse,coarse,on,B5_TREE,gcc,gcc_Os,-Os,uniform,completed,,210780949.7666758,38,340744
BM_SYN_M,Synthetic token-trie (medium),coarse,coarse,on,B5_TREE,clang,clang_O2,-O2,uniform,completed,,4056698113207.5474,37,340792
BM_SYN_M,Synthetic token-trie (medium),coarse,coarse,on,B5_TREE,clang,clang_O3,-O3,uniform,completed,,3909181818181.818,37,340792
