benchmark_id,granularity,semantic_label_mode,rollback_split_condition,method_id,compiler,compiler_id,opt_level,profile_condition,status,error_message,classifier_source_bytes,generated_classifier_source_size_bytes,generated_scanner_source_size_bytes,compiled_instruction_count,classifier_instruction_count,transition_instruction_count,binary_size_bytes
BM_SYN_M,fine,fine,on,B1,gcc,gcc_O2,-O2,A_to_B,completed,,8211,8211,903409,5,5,8,344920
BM_SYN_M,fine,fine,on,B1,gcc,gcc_O3,-O3,A_to_B,completed,,8211,8211,903409,5,5,8,344848
BM_SYN_M,fine,fine,on,B1,gcc,gcc_Os,-Os,A_to_B,completed,,8211,8211,903409,4,4,7,344880
BM_SYN_M,fine,fine,on,B1,clang,clang_O2,-O2,A_to_B,completed,,8211,8211,903409,4,4,8,340752
BM_SYN_M,fine,fine,on,B1,clang,clang_O3,-O3,A_to_B,completed,,8211,8211,903409,4,4,8,340752
BM_SYN_M,fine,fine,on,B1,clang,clang_Os,-Os,A_to_B,completed,,8211,8211,903409,4,4,6,336648
BM_SYN_M,fine,fine,on,B2,gcc,gcc_O2,-O2,A_to_B,completed,,4978,4978,583462,5,5,8,344920
BM_SYN_M,fine,fine,on,B2,gcc,gcc_O3,-O3,A_to_B,completed,,4978,4978,583462,5,5,8,344848
BM_SYN_M,fine,fine,on,B2,gcc,gcc_Os,-Os,A_to_B,completed,,4978,4978,583462,4,4,7,344880
BM_SYN_M,fine,fine,on,B2,clang,clang_O2,-O2,A_to_B,completed,,4978,4978,583462,4,4,8,340752
BM_SYN_M,fine,fine,on,B2,clang,clang_O3,-O3,A_to_B,completed,,4978,4978,583462,4,4,8,340752
BM_SYN_M,fine,fine,on,B2,clang,clang_Os,-Os,A_to_B,completed,,4978,4978,583462,4,4,6,336648
BM_SYN_M,fine,fine,on,B3,gcc,gcc_O2,-O2,A_to_B,completed,,6636,6636,902351,70,70,8,340784
BM_SYN_M,fine,fine,on,B3,gcc,gcc_O3,-O3,A_to_B,completed,,6636,6636,902351,70,70,8,340712
BM_SYN_M,fine,fine,on,B3,gcc,gcc_Os,-Os,A_to_B,completed,,6636,6636,902351,67,67,7,340744
BM_SYN_M,fine,fine,on,B3,clang,clang_O2,-O2,A_to_B,completed,,6636,6636,902351,66,66,8,340752
BM_SYN_M,fine,fine,on,B3,clang,clang_O3,-O3,A_to_B,completed,,6636,6636,902351,66,66,8,340752
BM_SYN_M,fine,fine,on,B3,clang,clang_Os,-Os,A_to_B,completed,,6636,6636,902351,66,66,6,340752
BM_SYN_M,fine,fine,on,B4,gcc,gcc_O2,-O2,A_to_B,completed,,6646,6646,901971,71,71,8,340784
BM_SYN_M,fine,fine,on,B4,gcc,gcc_O3,-O3,A_to_B,completed,,6646,6646,901971,71,71,8,340712
BM_SYN_M,fine,fine,on,B4,gcc,gcc_Os,-Os,A_to_B,completed,,6646,6646,901971,67,67,7,340744
BM_SYN_M,fine,fine,on,B4,clang,clang_O2,-O2,A_to_B,completed,,6646,6646,901971,66,66,8,340792
BM_SYN_M,fine,fine,on,B4,clang,clang_O3,-O3,A_to_B,completed,,6646,6646,901971,66,66,8,340792
BM_SYN_M,fine,fine,on,B4,clang,clang_Os,-Os,A_to_B,completed,,6646,6646,901971,66,66,6,340784
BM_SYN_M,fine,fine,on,B5_TREE,gcc,gcc_O2,-O2,A_to_B,completed,,8696,8696,587174,81,81,8,340784
BM_SYN_M,fine,fine,on,B5_TREE,gcc,gcc_O3,-O3,A_to_B,completed,,8696,8696,587174,81,81,8,340712
BM_SYN_M,fine,fine,on,B5_TREE,gcc,gcc_Os,-Os,A_to_B,completed,,8696,8696,587174,68,68,7,340744
BM_SYN_M,fine,fine,on,B5_TREE,clang,clang_O2,-O2,A_to_B,completed,,8696,8696,587174,63,63,8,340792
BM_SYN_M,fine,fine,on,B5_TREE,clang,clang_O3,-O3,A_to_B,completed,,8696,8696,587174,63,63,8,340792
BM_SYN_M,fine,fine,on,B5_TREE,clang,clang_Os,-Os,A_to_B,completed,,8696,8696,587174,63,63,6,340784
BM_SYN_M,fine,fine,on,B5_DAG,gcc,gcc_O2,-O2,A_to_B,completed,,8645,8645,587126,4,4,8,345664
BM_SYN_M,fine,fine,on,B5_DAG,gcc,gcc_O3,-O3,A_to_B,completed,,8645,8645,587126,4,4,8,345592
BM_SYN_M,fine,fine,on,B5_DAG,gcc,gcc_Os,-Os,A_to_B,completed,,8645,8645,587126,1,1,7,345624
BM_SYN_M,fine,fine,on,B5_DAG,clang,clang_O2,-O2,A_to_B,completed,,8645,8645,587126,3,3,8,345672
BM_SYN_M,fine,fine,on,B5_DAG,clang,clang_O3,-O3,A_to_B,completed,,8645,8645,587126,3,3,8,345672
BM_SYN_M,fine,fine,on,B5_DAG,clang,clang_Os,-Os,A_to_B,completed,,8645,8645,587126,1,1,6,341568
BM_SYN_M,fine,fine,on,B1,gcc,gcc_O2,-O2,B_to_A,completed,,8211,8211,903409,5,5,8,344920
BM_SYN_M,fine,fine,on,B1,gcc,gcc_O3,-O3,B_to_A,completed,,8211,8211,903409,5,5,8,344848
BM_SYN_M,fine,fine,on,B1,gcc,gcc_Os,-Os,B_to_A,completed,,8211,8211,903409,4,4,7,344880
BM_SYN_M,fine,fine,on,B1,clang,clang_O2,-O2,B_to_A,completed,,8211,8211,903409,4,4,8,340752
BM_SYN_M,fine,fine,on,B1,clang,clang_O3,-O3,B_to_A,completed,,8211,8211,903409,4,4,8,340752
BM_SYN_M,fine,fine,on,B1,clang,clang_Os,-Os,B_to_A,completed,,8211,8211,903409,4,4,6,336648
BM_SYN_M,fine,fine,on,B2,gcc,gcc_O2,-O2,B_to_A,completed,,4978,4978,583462,5,5,8,344920
BM_SYN_M,fine,fine,on,B2,gcc,gcc_O3,-O3,B_to_A,completed,,4978,4978,583462,5,5,8,344848
BM_SYN_M,fine,fine,on,B2,gcc,gcc_Os,-Os,B_to_A,completed,,4978,4978,583462,4,4,7,344880
BM_SYN_M,fine,fine,on,B2,clang,clang_O2,-O2,B_to_A,completed,,4978,4978,583462,4,4,8,340752
BM_SYN_M,fine,fine,on,B2,clang,clang_O3,-O3,B_to_A,completed,,4978,4978,583462,4,4,8,340752
BM_SYN_M,fine,fine,on,B2,clang,clang_Os,-Os,B_to_A,completed,,4978,4978,583462,4,4,6,336648
BM_SYN_M,fine,fine,on,B3,gcc,gcc_O2,-O2,B_to_A,completed,,6636,6636,902351,70,70,8,340784
BM_SYN_M,fine,fine,on,B3,gcc,gcc_O3,-O3,B_to_A,completed,,6636,6636,902351,70,70,8,340712
BM_SYN_M,fine,fine,on,B3,gcc,gcc_Os,-Os,B_to_A,completed,,6636,6636,902351,67,67,7,340744
BM_SYN_M,fine,fine,on,B3,clang,clang_O2,-O2,B_to_A,completed,,6636,6636,902351,66,66,8,340752
BM_SYN_M,fine,fine,on,B3,clang,clang_O3,-O3,B_to_A,completed,,6636,6636,902351,66,66,8,340752
BM_SYN_M,fine,fine,on,B3,clang,clang_Os,-Os,B_to_A,completed,,6636,6636,902351,66,66,6,340752
BM_SYN_M,fine,fine,on,B4,gcc,gcc_O2,-O2,B_to_A,completed,,6646,6646,901966,71,71,8,340784
BM_SYN_M,fine,fine,on,B4,gcc,gcc_O3,-O3,B_to_A,completed,,6646,6646,901966,71,71,8,340712
BM_SYN_M,fine,fine,on,B4,gcc,gcc_Os,-Os,B_to_A,completed,,6646,6646,901966,67,67,7,340744
BM_SYN_M,fine,fine,on,B4,clang,clang_O2,-O2,B_to_A,completed,,6646,6646,901966,66,66,8,340792
BM_SYN_M,fine,fine,on,B4,clang,clang_O3,-O3,B_to_A,completed,,6646,6646,901966,66,66,8,340792
BM_SYN_M,fine,fine,on,B4,clang,clang_Os,-Os,B_to_A,completed,,6646,6646,901966,66,66,6,340784
BM_SYN_M,fine,fine,on,B5_TREE,gcc,gcc_O2,-O2,B_to_A,completed,,8696,8696,587174,81,81,8,340784
BM_SYN_M,fine,fine,on,B5_TREE,gcc,gcc_O3,-O3,B_to_A,completed,,8696,8696,587174,81,81,8,340712
BM_SYN_M,fine,fine,on,B5_TREE,gcc,gcc_Os,-Os,B_to_A,completed,,8696,8696,587174,68,68,7,340744
BM_SYN_M,fine,fine,on,B5_TREE,clang,clang_O2,-O2,B_to_A,completed,,8696,8696,587174,63,63,8,340792
BM_SYN_M,fine,fine,on,B5_TREE,clang,clang_O3,-O3,B_to_A,completed,,8696,8696,587174,63,63,8,340792
BM_SYN_M,fine,fine,on,B5_TREE,clang,clang_Os,-Os,B_to_A,completed,,8696,8696,587174,63,63,6,340784
BM_SYN_M,fine,fine,on,B5_DAG,gcc,gcc_O2,-O2,B_to_A,completed,,8645,8645,587126,4,4,8,345664
BM_SYN_M,fine,fine,on,B5_DAG,gcc,gcc_O3,-O3,B_to_A,completed,,8645,8645,587126,4,4,8,345592
BM_SYN_M,fine,fine,on,B5_DAG,gcc,gcc_Os,-Os,B_to_A,completed,,8645,8645,587126,1,1,7,345624
BM_SYN_M,fine,fine,on,B5_DAG,clang,clang_O2,-O2,B_to_A,completed,,8645,8645,587126,3,3,8,345672
BM_SYN_M,fine,fine,on,B5_DAG,clang,clang_O3,-O3,B_to_A,completed,,8645,8645,587126,3,3,8,345672
BM_SYN_M,fine,fine,on,B5_DAG,clang,clang_Os,-Os,B_to_A,completed,,8645,8645,587126,1,1,6,341568
BM_SYN_M,fine,fine,on,B1,gcc,gcc_O2,-O2,uniform,completed,,8211,8211,903409,5,5,8,344920
BM_SYN_M,fine,fine,on,B1,gcc,gcc_O3,-O3,uniform,completed,,8211,8211,903409,5,5,8,344848
BM_SYN_M,fine,fine,on,B1,gcc,gcc_Os,-Os,uniform,completed,,8211,8211,903409,4,4,7,344880
BM_SYN_M,fine,fine,on,B1,clang,clang_O2,-O2,uniform,completed,,8211,8211,903409,4,4,8,340752
BM_SYN_M,fine,fine,on,B1,clang,clang_O3,-O3,uniform,completed,,8211,8211,903409,4,4,8,340752
BM_SYN_M,fine,fine,on,B1,clang,clang_Os,-Os,uniform,completed,,8211,8211,903409,4,4,6,336648
BM_SYN_M,fine,fine,on,B2,gcc,gcc_O2,-O2,uniform,completed,,4978,4978,583462,5,5,8,344920
BM_SYN_M,fine,fine,on,B2,gcc,gcc_O3,-O3,uniform,completed,,4978,4978,583462,5,5,8,344848
BM_SYN_M,fine,fine,on,B2,gcc,gcc_Os,-Os,uniform,completed,,4978,4978,583462,4,4,7,344880
BM_SYN_M,fine,fine,on,B2,clang,clang_O2,-O2,uniform,completed,,4978,4978,583462,4,4,8,340752
BM_SYN_M,fine,fine,on,B2,clang,clang_O3,-O3,uniform,completed,,4978,4978,583462,4,4,8,340752
BM_SYN_M,fine,fine,on,B2,clang,clang_Os,-Os,uniform,completed,,4978,4978,583462,4,4,6,336648
BM_SYN_M,fine,fine,on,B3,gcc,gcc_O2,-O2,uniform,completed,,6636,6636,902351,70,70,8,340784
BM_SYN_M,fine,fine,on,B3,gcc,gcc_O3,-O3,uniform,completed,,6636,6636,902351,70,70,8,340712
BM_SYN_M,fine,fine,on,B3,gcc,gcc_Os,-Os,uniform,completed,,6636,6636,902351,67,67,7,340744
BM_SYN_M,fine,fine,on,B3,clang,clang_O2,-O2,uniform,completed,,6636,6636,902351,66,66,8,340752
BM_SYN_M,fine,fine,on,B3,clang,clang_O3,-O3,uniform,completed,,6636,6636,902351,66,66,8,340752
BM_SYN_M,fine,fine,on,B3,clang,clang_Os,-Os,uniform,completed,,6636,6636,902351,66,66,6,340752
BM_SYN_M,fine,fine,on,B4,gcc,gcc_O2,-O2,uniform,completed,,6646,6646,901972,71,71,8,340784
BM_SYN_M,fine,fine,on,B4,gcc,gcc_O3,-O3,uniform,completed,,6646,6646,901972,71,71,8,340712
BM_SYN_M,fine,fine,on,B4,gcc,gcc_Os,-Os,uniform,completed,,6646,6646,901972,67,67,7,340744
BM_SYN_M,fine,fine,on,B4,clang,clang_O2,-O2,uniform,completed,,6646,6646,901972,66,66,8,340792
BM_SYN_M,fine,fine,on,B4,clang,clang_O3,-O3,uniform,completed,,6646,6646,901972,66,66,8,340792
BM_SYN_M,fine,fine,on,B4,clang,clang_Os,-Os,uniform,completed,,6646,6646,901972,66,66,6,340784
BM_SYN_M,fine,fine,on,B5_TREE,gcc,gcc_O2,-O2,uniform,completed,,8696,8696,587174,81,81,8,340784
BM_SYN_M,fine,fine,on,B5_TREE,gcc,gcc_O3,-O3,uniform,completed,,8696,8696,587174,81,81,8,340712
BM_SYN_M,fine,fine,on,B5_TREE,gcc,gcc_Os,-Os,uniform,completed,,8696,8696,587174,68,68,7,340744
BM_SYN_M,fine,fine,on,B5_TREE,clang,clang_O2,-O2,uniform,completed,,8696,8696,587174,63,63,8,340792
BM_SYN_M,fine,fine,on,B5_TREE,clang,clang_O3,-O3,uniform,completed,,8696,8696,587174,63,63,8,340792
BM_SYN_M,fine,fine,on,B5_TREE,clang,clang_Os,-Os,uniform,completed,,8696,8696,587174,63,63,6,340784
BM_SYN_M,fine,fine,on,B5_DAG,gcc,gcc_O2,-O2,uniform,completed,,8645,8645,587126,4,4,8,345664
BM_SYN_M,fine,fine,on,B5_DAG,gcc,gcc_O3,-O3,uniform,completed,,8645,8645,587126,4,4,8,345592
BM_SYN_M,fine,fine,on,B5_DAG,gcc,gcc_Os,-Os,uniform,completed,,8645,8645,587126,1,1,7,345624
BM_SYN_M,fine,fine,on,B5_DAG,clang,clang_O2,-O2,uniform,completed,,8645,8645,587126,3,3,8,345672
BM_SYN_M,fine,fine,on,B5_DAG,clang,clang_O3,-O3,uniform,completed,,8645,8645,587126,3,3,8,345672
BM_SYN_M,fine,fine,on,B5_DAG,clang,clang_Os,-Os,uniform,completed,,8645,8645,587126,1,1,6,341568
BM_SYN_L,binary,binary,off,B1,gcc,gcc_O2,-O2,same_A,completed,,14630,14630,1973365,5,5,8,734040
BM_SYN_L,binary,binary,off,B1,gcc,gcc_O3,-O3,same_A,completed,,14630,14630,1973365,5,5,8,733968
BM_SYN_L,binary,binary,off,B1,gcc,gcc_Os,-Os,same_A,completed,,14630,14630,1973365,4,4,7,734000
BM_SYN_L,binary,binary,off,B1,clang,clang_O2,-O2,same_A,completed,,14630,14630,1973365,4,4,8,725776
BM_SYN_L,binary,binary,off,B1,clang,clang_O3,-O3,same_A,completed,,14630,14630,1973365,4,4,8,725776
BM_SYN_L,binary,binary,off,B1,clang,clang_Os,-Os,same_A,completed,,14630,14630,1973365,4,4,6,721672
BM_SYN_L,binary,binary,off,B2,gcc,gcc_O2,-O2,same_A,completed,,10186,10186,1271238,5,5,8,734040
BM_SYN_L,binary,binary,off,B2,gcc,gcc_O3,-O3,same_A,completed,,10186,10186,1271238,5,5,8,733968
BM_SYN_L,binary,binary,off,B2,gcc,gcc_Os,-Os,same_A,completed,,10186,10186,1271238,4,4,7,734000
BM_SYN_L,binary,binary,off,B2,clang,clang_O2,-O2,same_A,completed,,10186,10186,1271238,4,4,8,734008
BM_SYN_L,binary,binary,off,B2,clang,clang_O3,-O3,same_A,completed,,10186,10186,1271238,4,4,8,734008
BM_SYN_L,binary,binary,off,B2,clang,clang_Os,-Os,same_A,completed,,10186,10186,1271238,4,4,6,734008
BM_SYN_L,binary,binary,off,B3,gcc,gcc_O2,-O2,same_A,completed,,10147,10147,1968878,5,5,8,729904
BM_SYN_L,binary,binary,off,B3,gcc,gcc_O3,-O3,same_A,completed,,10147,10147,1968878,5,5,8,725736
BM_SYN_L,binary,binary,off,B3,gcc,gcc_Os,-Os,same_A,completed,,10147,10147,1968878,4,4,7,725768
BM_SYN_L,binary,binary,off,B3,clang,clang_O2,-O2,same_A,completed,,10147,10147,1968878,4,4,8,725776
BM_SYN_L,binary,binary,off,B3,clang,clang_O3,-O3,same_A,completed,,10147,10147,1968878,4,4,8,725776
BM_SYN_L,binary,binary,off,B3,clang,clang_Os,-Os,same_A,completed,,10147,10147,1968878,4,4,6,725776
BM_SYN_L,binary,binary,off,B4,gcc,gcc_O2,-O2,same_A,completed,,10143,10143,1271187,5,5,8,729904
BM_SYN_L,binary,binary,off,B4,gcc,gcc_O3,-O3,same_A,completed,,10143,10143,1271187,5,5,8,725736
BM_SYN_L,binary,binary,off,B4,gcc,gcc_Os,-Os,same_A,completed,,10143,10143,1271187,4,4,7,725768
BM_SYN_L,binary,binary,off,B4,clang,clang_O2,-O2,same_A,completed,,10143,10143,1271187,4,4,8,725776
BM_SYN_L,binary,binary,off,B4,clang,clang_O3,-O3,same_A,completed,,10143,10143,1271187,4,4,8,725776
BM_SYN_L,binary,binary,off,B4,clang,clang_Os,-Os,same_A,completed,,10143,10143,1271187,4,4,6,725776
BM_SYN_L,binary,binary,off,B5_TREE,gcc,gcc_O2,-O2,same_A,completed,,10177,10177,1271225,5,5,8,729904
BM_SYN_L,binary,binary,off,B5_TREE,gcc,gcc_O3,-O3,same_A,completed,,10177,10177,1271225,5,5,8,725736
BM_SYN_L,binary,binary,off,B5_TREE,gcc,gcc_Os,-Os,same_A,completed,,10177,10177,1271225,4,4,7,725768
BM_SYN_L,binary,binary,off,B5_TREE,clang,clang_O2,-O2,same_A,completed,,10177,10177,1271225,4,4,8,725776
BM_SYN_L,binary,binary,off,B5_TREE,clang,clang_O3,-O3,same_A,completed,,10177,10177,1271225,4,4,8,725776
BM_SYN_L,binary,binary,off,B5_TREE,clang,clang_Os,-Os,same_A,completed,,10177,10177,1271225,4,4,6,725776
BM_SYN_L,binary,binary,off,B5_DAG,gcc,gcc_O2,-O2,same_A,completed,,10233,10233,1271284,4,4,8,729936
BM_SYN_L,binary,binary,off,B5_DAG,gcc,gcc_O3,-O3,same_A,completed,,10233,10233,1271284,4,4,8,725776
BM_SYN_L,binary,binary,off,B5_DAG,gcc,gcc_Os,-Os,same_A,completed,,10233,10233,1271284,1,1,7,725800
BM_SYN_L,binary,binary,off,B5_DAG,clang,clang_O2,-O2,same_A,completed,,10233,10233,1271284,3,3,8,725816
BM_SYN_L,binary,binary,off,B5_DAG,clang,clang_O3,-O3,same_A,completed,,10233,10233,1271284,3,3,8,725816
BM_SYN_L,binary,binary,off,B5_DAG,clang,clang_Os,-Os,same_A,completed,,10233,10233,1271284,1,1,6,725808
BM_SYN_L,binary,binary,off,B1,gcc,gcc_O2,-O2,same_B,completed,,14630,14630,1973365,5,5,8,734040
BM_SYN_L,binary,binary,off,B1,gcc,gcc_O3,-O3,same_B,completed,,14630,14630,1973365,5,5,8,733968
BM_SYN_L,binary,binary,off,B1,gcc,gcc_Os,-Os,same_B,completed,,14630,14630,1973365,4,4,7,734000
BM_SYN_L,binary,binary,off,B1,clang,clang_O2,-O2,same_B,completed,,14630,14630,1973365,4,4,8,725776
BM_SYN_L,binary,binary,off,B1,clang,clang_O3,-O3,same_B,completed,,14630,14630,1973365,4,4,8,725776
BM_SYN_L,binary,binary,off,B1,clang,clang_Os,-Os,same_B,completed,,14630,14630,1973365,4,4,6,721672
BM_SYN_L,binary,binary,off,B2,gcc,gcc_O2,-O2,same_B,completed,,10186,10186,1271238,5,5,8,734040
BM_SYN_L,binary,binary,off,B2,gcc,gcc_O3,-O3,same_B,completed,,10186,10186,1271238,5,5,8,733968
BM_SYN_L,binary,binary,off,B2,gcc,gcc_Os,-Os,same_B,completed,,10186,10186,1271238,4,4,7,734000
BM_SYN_L,binary,binary,off,B2,clang,clang_O2,-O2,same_B,completed,,10186,10186,1271238,4,4,8,734008
BM_SYN_L,binary,binary,off,B2,clang,clang_O3,-O3,same_B,completed,,10186,10186,1271238,4,4,8,734008
BM_SYN_L,binary,binary,off,B2,clang,clang_Os,-Os,same_B,completed,,10186,10186,1271238,4,4,6,734008
BM_SYN_L,binary,binary,off,B3,gcc,gcc_O2,-O2,same_B,completed,,10147,10147,1968878,5,5,8,729904
BM_SYN_L,binary,binary,off,B3,gcc,gcc_O3,-O3,same_B,completed,,10147,10147,1968878,5,5,8,725736
BM_SYN_L,binary,binary,off,B3,gcc,gcc_Os,-Os,same_B,completed,,10147,10147,1968878,4,4,7,725768
BM_SYN_L,binary,binary,off,B3,clang,clang_O2,-O2,same_B,completed,,10147,10147,1968878,4,4,8,725776
BM_SYN_L,binary,binary,off,B3,clang,clang_O3,-O3,same_B,completed,,10147,10147,1968878,4,4,8,725776
BM_SYN_L,binary,binary,off,B3,clang,clang_Os,-Os,same_B,completed,,10147,10147,1968878,4,4,6,725776
BM_SYN_L,binary,binary,off,B4,gcc,gcc_O2,-O2,same_B,completed,,10143,10143,1271187,5,5,8,729904
BM_SYN_L,binary,binary,off,B4,gcc,gcc_O3,-O3,same_B,completed,,10143,10143,1271187,5,5,8,725736
BM_SYN_L,binary,binary,off,B4,gcc,gcc_Os,-Os,same_B,completed,,10143,10143,1271187,4,4,7,725768
BM_SYN_L,binary,binary,off,B4,clang,clang_O2,-O2,same_B,completed,,10143,10143,1271187,4,4,8,725776
BM_SYN_L,binary,binary,off,B4,clang,clang_O3,-O3,same_B,completed,,10143,10143,1271187,4,4,8,725776
BM_SYN_L,binary,binary,off,B4,clang,clang_Os,-Os,same_B,completed,,10143,10143,1271187,4,4,6,725776
BM_SYN_L,binary,binary,off,B5_TREE,gcc,gcc_O2,-O2,same_B,completed,,10177,10177,1271225,5,5,8,729904
BM_SYN_L,binary,binary,off,B5_TREE,gcc,gcc_O3,-O3,same_B,completed,,10177,10177,1271225,5,5,8,725736
BM_SYN_L,binary,binary,off,B5_TREE,gcc,gcc_Os,-Os,same_B,completed,,10177,10177,1271225,4,4,7,725768
BM_SYN_L,binary,binary,off,B5_TREE,clang,clang_O2,-O2,same_B,completed,,10177,10177,1271225,4,4,8,725776
BM_SYN_L,binary,binary,off,B5_TREE,clang,clang_O3,-O3,same_B,completed,,10177,10177,1271225,4,4,8,725776
BM_SYN_L,binary,binary,off,B5_TREE,clang,clang_Os,-Os,same_B,completed,,10177,10177,1271225,4,4,6,725776
BM_SYN_L,binary,binary,off,B5_DAG,gcc,gcc_O2,-O2,same_B,completed,,10233,10233,1271284,4,4,8,729936
BM_SYN_L,binary,binary,off,B5_DAG,gcc,gcc_O3,-O3,same_B,completed,,10233,10233,1271284,4,4,8,725776
BM_SYN_L,binary,binary,off,B5_DAG,gcc,gcc_Os,-Os,same_B,completed,,10233,10233,1271284,1,1,7,725800
BM_SYN_L,binary,binary,off,B5_DAG,clang,clang_O2,-O2,same_B,completed,,10233,10233,1271284,3,3,8,725816
BM_SYN_L,binary,binary,off,B5_DAG,clang,clang_O3,-O3,same_B,completed,,10233,10233,1271284,3,3,8,725816
BM_SYN_L,binary,binary,off,B5_DAG,clang,clang_Os,-Os,same_B,completed,,10233,10233,1271284,1,1,6,725808
BM_SYN_L,binary,binary,off,B1,gcc,gcc_O2,-O2,A_to_B,completed,,14630,14630,1973365,5,5,8,734040
BM_SYN_L,binary,binary,off,B1,gcc,gcc_O3,-O3,A_to_B,completed,,14630,14630,1973365,5,5,8,733968
BM_SYN_L,binary,binary,off,B1,gcc,gcc_Os,-Os,A_to_B,completed,,14630,14630,1973365,4,4,7,734000
BM_SYN_L,binary,binary,off,B1,clang,clang_O2,-O2,A_to_B,completed,,14630,14630,1973365,4,4,8,725776
BM_SYN_L,binary,binary,off,B1,clang,clang_O3,-O3,A_to_B,completed,,14630,14630,1973365,4,4,8,725776
BM_SYN_L,binary,binary,off,B1,clang,clang_Os,-Os,A_to_B,completed,,14630,14630,1973365,4,4,6,721672
BM_SYN_L,binary,binary,off,B2,gcc,gcc_O2,-O2,A_to_B,completed,,10186,10186,1271238,5,5,8,734040
BM_SYN_L,binary,binary,off,B2,gcc,gcc_O3,-O3,A_to_B,completed,,10186,10186,1271238,5,5,8,733968
BM_SYN_L,binary,binary,off,B2,gcc,gcc_Os,-Os,A_to_B,completed,,10186,10186,1271238,4,4,7,734000
BM_SYN_L,binary,binary,off,B2,clang,clang_O2,-O2,A_to_B,completed,,10186,10186,1271238,4,4,8,734008
BM_SYN_L,binary,binary,off,B2,clang,clang_O3,-O3,A_to_B,completed,,10186,10186,1271238,4,4,8,734008
BM_SYN_L,binary,binary,off,B2,clang,clang_Os,-Os,A_to_B,completed,,10186,10186,1271238,4,4,6,734008
BM_SYN_L,binary,binary,off,B3,gcc,gcc_O2,-O2,A_to_B,completed,,10147,10147,1968878,5,5,8,729904
BM_SYN_L,binary,binary,off,B3,gcc,gcc_O3,-O3,A_to_B,completed,,10147,10147,1968878,5,5,8,725736
BM_SYN_L,binary,binary,off,B3,gcc,gcc_Os,-Os,A_to_B,completed,,10147,10147,1968878,4,4,7,725768
BM_SYN_L,binary,binary,off,B3,clang,clang_O2,-O2,A_to_B,completed,,10147,10147,1968878,4,4,8,725776
BM_SYN_L,binary,binary,off,B3,clang,clang_O3,-O3,A_to_B,completed,,10147,10147,1968878,4,4,8,725776
BM_SYN_L,binary,binary,off,B3,clang,clang_Os,-Os,A_to_B,completed,,10147,10147,1968878,4,4,6,725776
BM_SYN_L,binary,binary,off,B4,gcc,gcc_O2,-O2,A_to_B,completed,,10143,10143,1271187,5,5,8,729904
BM_SYN_L,binary,binary,off,B4,gcc,gcc_O3,-O3,A_to_B,completed,,10143,10143,1271187,5,5,8,725736
BM_SYN_L,binary,binary,off,B4,gcc,gcc_Os,-Os,A_to_B,completed,,10143,10143,1271187,4,4,7,725768
BM_SYN_L,binary,binary,off,B4,clang,clang_O2,-O2,A_to_B,completed,,10143,10143,1271187,4,4,8,725776
BM_SYN_L,binary,binary,off,B4,clang,clang_O3,-O3,A_to_B,completed,,10143,10143,1271187,4,4,8,725776
BM_SYN_L,binary,binary,off,B4,clang,clang_Os,-Os,A_to_B,completed,,10143,10143,1271187,4,4,6,725776
BM_SYN_L,binary,binary,off,B5_TREE,gcc,gcc_O2,-O2,A_to_B,completed,,10177,10177,1271225,5,5,8,729904
BM_SYN_L,binary,binary,off,B5_TREE,gcc,gcc_O3,-O3,A_to_B,completed,,10177,10177,1271225,5,5,8,725736
BM_SYN_L,binary,binary,off,B5_TREE,gcc,gcc_Os,-Os,A_to_B,completed,,10177,10177,1271225,4,4,7,725768
BM_SYN_L,binary,binary,off,B5_TREE,clang,clang_O2,-O2,A_to_B,completed,,10177,10177,1271225,4,4,8,725776
BM_SYN_L,binary,binary,off,B5_TREE,clang,clang_O3,-O3,A_to_B,completed,,10177,10177,1271225,4,4,8,725776
BM_SYN_L,binary,binary,off,B5_TREE,clang,clang_Os,-Os,A_to_B,completed,,10177,10177,1271225,4,4,6,725776
BM_SYN_L,binary,binary,off,B5_DAG,gcc,gcc_O2,-O2,A_to_B,completed,,10233,10233,1271284,4,4,8,729936
BM_SYN_L,binary,binary,off,B5_DAG,gcc,gcc_O3,-O3,A_to_B,completed,,10233,10233,1271284,4,4,8,725776
BM_SYN_L,binary,binary,off,B5_DAG,gcc,gcc_Os,-Os,A_to_B,completed,,10233,10233,1271284,1,1,7,725800
BM_SYN_L,binary,binary,off,B5_DAG,clang,clang_O2,-O2,A_to_B,completed,,10233,10233,1271284,3,3,8,725816
BM_SYN_L,binary,binary,off,B5_DAG,clang,clang_O3,-O3,A_to_B,completed,,10233,10233,1271284,3,3,8,725816
BM_SYN_L,binary,binary,off,B5_DAG,clang,clang_Os,-Os,A_to_B,completed,,10233,10233,1271284,1,1,6,725808
BM_SYN_L,binary,binary,off,B1,gcc,gcc_O2,-O2,B_to_A,completed,,14630,14630,1973365,5,5,8,734040
BM_SYN_L,binary,binary,off,B1,gcc,gcc_O3,-O3,B_to_A,completed,,14630,14630,1973365,5,5,8,733968
BM_SYN_L,binary,binary,off,B1,gcc,gcc_Os,-Os,B_to_A,completed,,14630,14630,1973365,4,4,7,734000
BM_SYN_L,binary,binary,off,B1,clang,clang_O2,-O2,B_to_A,completed,,14630,14630,1973365,4,4,8,725776
